Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Direct In
High Voltage:	0
Conversion Gain:	4096
Coarse Gain:	1
Fine Gain:	1.00
Upper Discriminator:	4191
Lower Discriminator:	54
Calibration Coefficients:	2.2342600404810295E-8	3.3189159936103634E-4	0.056015498354152066
Calibration Channels:	1266	3054	1952
Calibration Energies:	0.512	1.278	0.789
Elapsed Real Time:	1347.69
Elapsed Live Time:	1322.1
Start Time:	April 23, 2026, 03:07:41
End Time:	April 23, 2026, 03:30:09
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
577	577.0	172
578	578.0	152
579	579.0	195
580	580.0	171
581	581.0	164
582	582.0	165
583	583.0	206
584	584.0	199
585	585.0	168
586	586.0	165
587	587.0	169
588	588.0	166
589	589.0	188
590	590.0	180
591	591.0	173
592	592.0	188
593	593.0	167
594	594.0	188
595	595.0	179
596	596.0	195
597	597.0	175
598	598.0	180
599	599.0	185
600	600.0	173
601	601.0	159
602	602.0	171
603	603.0	178
604	604.0	198
605	605.0	161
606	606.0	168
607	607.0	174
608	608.0	199
609	609.0	184
610	610.0	171
611	611.0	179
612	612.0	186
613	613.0	159
614	614.0	170
615	615.0	191
616	616.0	158
617	617.0	194
618	618.0	176
619	619.0	165
620	620.0	179
621	621.0	171
622	622.0	182
623	623.0	171
624	624.0	182
625	625.0	172
626	626.0	176
627	627.0	175
628	628.0	174
629	629.0	187
630	630.0	171
631	631.0	175
632	632.0	175
633	633.0	155
634	634.0	154
635	635.0	181
636	636.0	182
637	637.0	169
638	638.0	156
639	639.0	179
640	640.0	161
641	641.0	154
642	642.0	181
643	643.0	188
644	644.0	176
645	645.0	176
646	646.0	154
647	647.0	171
648	648.0	191
649	649.0	179
650	650.0	158
651	651.0	189
652	652.0	167
653	653.0	171
654	654.0	181
655	655.0	200
656	656.0	160
657	657.0	172
658	658.0	182
659	659.0	178
660	660.0	148
661	661.0	152
662	662.0	165
663	663.0	167
664	664.0	161
665	665.0	173
666	666.0	164
667	667.0	171
668	668.0	163
669	669.0	147
670	670.0	161
671	671.0	175
672	672.0	170
673	673.0	193
674	674.0	183
675	675.0	183
676	676.0	154
677	677.0	196
678	678.0	185
679	679.0	171
680	680.0	185
681	681.0	166
682	682.0	164
683	683.0	168
684	684.0	171
685	685.0	171
686	686.0	166
687	687.0	169
688	688.0	155
689	689.0	169
690	690.0	172
691	691.0	177
692	692.0	157
693	693.0	170
694	694.0	150
695	695.0	180
696	696.0	146
697	697.0	153
698	698.0	157
699	699.0	157
700	700.0	158
701	701.0	173
702	702.0	188
703	703.0	176
704	704.0	177
705	705.0	171
706	706.0	182
707	707.0	166
708	708.0	168
709	709.0	181
710	710.0	177
711	711.0	185
712	712.0	168
713	713.0	149
714	714.0	169
715	715.0	150
716	716.0	172
717	717.0	169
718	718.0	168
719	719.0	172
720	720.0	178
721	721.0	173
722	722.0	183
723	723.0	160
724	724.0	147
725	725.0	160
726	726.0	160
727	727.0	185
728	728.0	172
729	729.0	170
730	730.0	188
731	731.0	182
732	732.0	194
733	733.0	158
734	734.0	149
735	735.0	147
736	736.0	181
737	737.0	178
738	738.0	161
739	739.0	186
740	740.0	139
741	741.0	156
742	742.0	171
743	743.0	174
744	744.0	166
745	745.0	149
746	746.0	165
747	747.0	172
748	748.0	153
749	749.0	184
750	750.0	166
751	751.0	151
752	752.0	143
753	753.0	171
754	754.0	164
755	755.0	156
756	756.0	172
757	757.0	160
758	758.0	173
759	759.0	163
760	760.0	179
761	761.0	163
762	762.0	163
763	763.0	179
764	764.0	167
765	765.0	148
766	766.0	151
767	767.0	141
768	768.0	159
769	769.0	151
770	770.0	176
771	771.0	154
772	772.0	175
773	773.0	142
774	774.0	170
775	775.0	168
776	776.0	182
777	777.0	147
778	778.0	169
779	779.0	168
780	780.0	167
781	781.0	162
782	782.0	140
783	783.0	168
784	784.0	138
785	785.0	151
786	786.0	164
787	787.0	159
788	788.0	150
789	789.0	147
790	790.0	163
791	791.0	155
792	792.0	139
793	793.0	154
794	794.0	139
795	795.0	164
796	796.0	163
797	797.0	161
798	798.0	157
799	799.0	174
800	800.0	145
801	801.0	157
802	802.0	144
803	803.0	148
804	804.0	162
805	805.0	162
806	806.0	162
807	807.0	155
808	808.0	160
809	809.0	145
810	810.0	166
811	811.0	154
812	812.0	145
813	813.0	158
814	814.0	170
815	815.0	143
816	816.0	147
817	817.0	156
818	818.0	140
819	819.0	164
820	820.0	186
821	821.0	157
822	822.0	164
823	823.0	143
824	824.0	155
825	825.0	189
826	826.0	145
827	827.0	154
828	828.0	180
829	829.0	150
830	830.0	164
831	831.0	153
832	832.0	162
833	833.0	155
834	834.0	155
835	835.0	159
836	836.0	171
837	837.0	156
838	838.0	138
839	839.0	131
840	840.0	156
841	841.0	172
842	842.0	161
843	843.0	159
844	844.0	157
845	845.0	153
846	846.0	167
847	847.0	148
848	848.0	164
849	849.0	177
850	850.0	162
851	851.0	171
852	852.0	173
853	853.0	150
854	854.0	127
855	855.0	157
856	856.0	154
857	857.0	196
858	858.0	169
859	859.0	155
860	860.0	179
861	861.0	177
862	862.0	154
863	863.0	162
864	864.0	163
865	865.0	159
866	866.0	176
867	867.0	162
868	868.0	155
869	869.0	153
870	870.0	170
871	871.0	155
872	872.0	125
873	873.0	175
874	874.0	170
875	875.0	142
876	876.0	170
877	877.0	167
878	878.0	138
879	879.0	163
880	880.0	155
881	881.0	148
882	882.0	157
883	883.0	164
884	884.0	173
885	885.0	138
886	886.0	146
887	887.0	169
888	888.0	165
889	889.0	166
890	890.0	145
891	891.0	168
892	892.0	171
893	893.0	153
894	894.0	161
895	895.0	165
896	896.0	174
897	897.0	160
898	898.0	152
899	899.0	137
900	900.0	179
901	901.0	153
902	902.0	167
903	903.0	181
904	904.0	186
905	905.0	165
906	906.0	181
907	907.0	165
908	908.0	146
909	909.0	158
910	910.0	156
911	911.0	155
912	912.0	159
913	913.0	157
914	914.0	182
915	915.0	162
916	916.0	167
917	917.0	147
918	918.0	167
919	919.0	177
920	920.0	167
921	921.0	171
922	922.0	167
923	923.0	162
924	924.0	178
925	925.0	170
926	926.0	157
927	927.0	170
928	928.0	179
929	929.0	181
930	930.0	178
931	931.0	184
932	932.0	199
933	933.0	179
934	934.0	176
935	935.0	187
936	936.0	183
937	937.0	169
938	938.0	155
939	939.0	180
940	940.0	152
941	941.0	152
942	942.0	173
943	943.0	154
944	944.0	189
945	945.0	187
946	946.0	176
947	947.0	154
948	948.0	172
949	949.0	191
950	950.0	173
951	951.0	187
952	952.0	193
953	953.0	171
954	954.0	186
955	955.0	176
956	956.0	164
957	957.0	162
958	958.0	141
959	959.0	154
960	960.0	187
961	961.0	191
962	962.0	182
963	963.0	155
964	964.0	180
965	965.0	183
966	966.0	181
967	967.0	163
968	968.0	186
969	969.0	183
970	970.0	175
971	971.0	183
972	972.0	159
973	973.0	160
974	974.0	153
975	975.0	167
976	976.0	180
977	977.0	174
978	978.0	173
979	979.0	168
980	980.0	187
981	981.0	163
982	982.0	174
983	983.0	158
984	984.0	149
985	985.0	166
986	986.0	145
987	987.0	168
988	988.0	171
989	989.0	184
990	990.0	157
991	991.0	164
992	992.0	150
993	993.0	145
994	994.0	148
995	995.0	156
996	996.0	182
997	997.0	181
998	998.0	173
999	999.0	154
1000	1000.0	170
1001	1001.0	143
1002	1002.0	180
1003	1003.0	165
1004	1004.0	162
1005	1005.0	158
1006	1006.0	141
1007	1007.0	159
1008	1008.0	165
1009	1009.0	166
1010	1010.0	165
1011	1011.0	147
1012	1012.0	166
1013	1013.0	161
1014	1014.0	161
1015	1015.0	173
1016	1016.0	165
1017	1017.0	137
1018	1018.0	137
1019	1019.0	134
1020	1020.0	162
1021	1021.0	149
1022	1022.0	158
1023	1023.0	138
1024	1024.0	144
1025	1025.0	169
1026	1026.0	153
1027	1027.0	151
1028	1028.0	162
1029	1029.0	140
1030	1030.0	115
1031	1031.0	147
1032	1032.0	140
1033	1033.0	157
1034	1034.0	157
1035	1035.0	152
1036	1036.0	151
1037	1037.0	159
1038	1038.0	139
1039	1039.0	127
1040	1040.0	159
1041	1041.0	149
1042	1042.0	145
1043	1043.0	147
1044	1044.0	142
1045	1045.0	118
1046	1046.0	162
1047	1047.0	155
1048	1048.0	134
1049	1049.0	138
1050	1050.0	132
1051	1051.0	124
1052	1052.0	129
1053	1053.0	134
1054	1054.0	123
1055	1055.0	131
1056	1056.0	133
1057	1057.0	157
