Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Direct In
High Voltage:	0
Conversion Gain:	4096
Coarse Gain:	1
Fine Gain:	1.00
Upper Discriminator:	4191
Lower Discriminator:	54
Calibration Coefficients:	2.2342600404810295E-8	3.3189159936103634E-4	0.056015498354152066
Calibration Channels:	1266	3054	1952
Calibration Energies:	0.512	1.278	0.789
Elapsed Real Time:	421213.52
Elapsed Live Time:	347868.51
Start Time:	April 28, 2026, 01:18:02
End Time:	April 28, 2026, 01:19:57
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
535	535.0	575223
536	536.0	572251
537	537.0	574109
538	538.0	571759
539	539.0	574260
540	540.0	571964
541	541.0	574823
542	542.0	572798
543	543.0	555107
544	544.0	578121
545	545.0	575133
546	546.0	571166
547	547.0	573039
548	548.0	572703
549	549.0	576584
550	550.0	571726
551	551.0	575629
552	552.0	572205
553	553.0	572294
554	554.0	571957
555	555.0	572597
556	556.0	570382
557	557.0	573330
558	558.0	570644
559	559.0	570335
560	560.0	569985
561	561.0	572588
562	562.0	569199
563	563.0	572030
564	564.0	568825
565	565.0	572887
566	566.0	568088
567	567.0	573665
568	568.0	567548
569	569.0	572056
570	570.0	567029
571	571.0	570336
572	572.0	566417
573	573.0	571138
574	574.0	567190
575	575.0	546262
576	576.0	570375
577	577.0	569944
578	578.0	566886
579	579.0	567477
580	580.0	568298
581	581.0	569129
582	582.0	565184
583	583.0	569144
584	584.0	565468
585	585.0	567753
586	586.0	564520
587	587.0	566866
588	588.0	565424
589	589.0	567686
590	590.0	563759
591	591.0	562714
592	592.0	563607
593	593.0	564076
594	594.0	564056
595	595.0	562997
596	596.0	562421
597	597.0	566167
598	598.0	563811
599	599.0	566188
600	600.0	561130
601	601.0	564484
602	602.0	560512
603	603.0	561416
604	604.0	560059
605	605.0	562940
606	606.0	560202
607	607.0	549896
608	608.0	558412
609	609.0	562494
610	610.0	558078
611	611.0	560066
612	612.0	557046
613	613.0	561801
614	614.0	556645
615	615.0	560343
616	616.0	556289
617	617.0	558584
618	618.0	557561
619	619.0	560294
620	620.0	554473
621	621.0	558352
622	622.0	555144
623	623.0	554902
624	624.0	552679
625	625.0	556665
626	626.0	554773
627	627.0	554896
628	628.0	553967
629	629.0	556272
630	630.0	552964
631	631.0	555589
632	632.0	549915
633	633.0	554126
634	634.0	550059
635	635.0	552794
636	636.0	547495
637	637.0	552603
638	638.0	548278
639	639.0	532281
640	640.0	550345
641	641.0	549367
642	642.0	547171
643	643.0	548808
644	644.0	547766
645	645.0	548801
646	646.0	543075
647	647.0	546262
648	648.0	543002
649	649.0	544601
650	650.0	540186
651	651.0	543806
652	652.0	540239
653	653.0	543609
654	654.0	538755
655	655.0	537929
656	656.0	536801
657	657.0	540714
658	658.0	535420
659	659.0	538678
660	660.0	534768
661	661.0	536696
662	662.0	532168
663	663.0	535448
664	664.0	531481
665	665.0	534072
666	666.0	529432
667	667.0	531973
668	668.0	527116
669	669.0	531177
670	670.0	526020
671	671.0	516814
672	672.0	527315
673	673.0	527249
674	674.0	525999
675	675.0	524892
676	676.0	522821
677	677.0	524823
678	678.0	520309
679	679.0	522805
680	680.0	517900
681	681.0	521166
682	682.0	515610
683	683.0	519284
684	684.0	516485
