Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Direct In
High Voltage:	0
Conversion Gain:	4096
Coarse Gain:	1
Fine Gain:	1.00
Upper Discriminator:	4191
Lower Discriminator:	54
Calibration Coefficients:	2.2342600404810295E-8	3.3189159936103634E-4	0.056015498354152066
Calibration Channels:	1266	3054	1952
Calibration Energies:	0.512	1.278	0.789
Elapsed Real Time:	424235.87
Elapsed Live Time:	417541.52
Start Time:	April 09, 2026, 04:38:11
End Time:	April 09, 2026, 04:28:22
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
521	521.0	70836
522	522.0	70524
523	523.0	69584
524	524.0	69906
525	525.0	70019
526	526.0	69652
527	527.0	69106
528	528.0	70016
529	529.0	70075
530	530.0	69332
531	531.0	69289
532	532.0	69084
533	533.0	69378
534	534.0	69079
535	535.0	69134
536	536.0	68130
537	537.0	69068
538	538.0	68243
539	539.0	68771
540	540.0	68307
541	541.0	68346
542	542.0	68015
543	543.0	65448
544	544.0	68324
545	545.0	67710
546	546.0	67114
547	547.0	67720
548	548.0	67365
549	549.0	67373
550	550.0	66627
551	551.0	67183
552	552.0	66696
553	553.0	67159
554	554.0	66235
555	555.0	66650
556	556.0	66174
557	557.0	66777
558	558.0	65677
559	559.0	66504
560	560.0	65647
561	561.0	65812
562	562.0	65155
563	563.0	65539
564	564.0	65076
565	565.0	65624
566	566.0	64822
567	567.0	64984
568	568.0	64489
569	569.0	64351
570	570.0	64745
571	571.0	65062
572	572.0	64284
573	573.0	64703
574	574.0	64115
575	575.0	61792
576	576.0	64393
577	577.0	64111
578	578.0	63940
579	579.0	63958
580	580.0	63931
581	581.0	64184
582	582.0	63205
583	583.0	63781
584	584.0	63061
585	585.0	63800
586	586.0	63148
587	587.0	63525
588	588.0	62999
589	589.0	63340
590	590.0	62920
591	591.0	62412
592	592.0	62429
593	593.0	63214
594	594.0	62542
595	595.0	63350
596	596.0	62311
597	597.0	63238
598	598.0	62421
599	599.0	62797
600	600.0	62319
601	601.0	62438
602	602.0	62304
603	603.0	62363
604	604.0	62323
605	605.0	61900
606	606.0	61924
607	607.0	60796
608	608.0	61658
609	609.0	61750
610	610.0	62008
611	611.0	62380
612	612.0	61859
613	613.0	61951
614	614.0	61018
615	615.0	62495
616	616.0	61582
617	617.0	61809
618	618.0	61791
619	619.0	61709
620	620.0	61268
621	621.0	62412
622	622.0	61595
623	623.0	61945
624	624.0	60949
625	625.0	61875
626	626.0	61136
627	627.0	60872
628	628.0	61061
629	629.0	61161
630	630.0	60842
631	631.0	61057
632	632.0	60920
633	633.0	61415
634	634.0	60954
635	635.0	60858
636	636.0	60512
637	637.0	60713
638	638.0	60069
639	639.0	58754
640	640.0	60397
641	641.0	60436
642	642.0	60098
643	643.0	59653
644	644.0	59853
645	645.0	59842
646	646.0	59276
647	647.0	59448
648	648.0	59310
649	649.0	59485
650	650.0	59423
651	651.0	59722
652	652.0	59411
653	653.0	59515
654	654.0	58860
655	655.0	58634
656	656.0	58772
657	657.0	58500
658	658.0	58756
659	659.0	58670
660	660.0	58655
661	661.0	58522
662	662.0	58436
663	663.0	58417
664	664.0	57917
665	665.0	58695
666	666.0	57594
667	667.0	58110
668	668.0	57649
669	669.0	58283
670	670.0	57445
671	671.0	56402
672	672.0	57094
673	673.0	57026
674	674.0	57238
675	675.0	56838
676	676.0	56648
677	677.0	57168
678	678.0	56805
679	679.0	56935
680	680.0	56625
681	681.0	56498
682	682.0	55844
683	683.0	56186
684	684.0	55931
685	685.0	56080
686	686.0	55845
687	687.0	55462
688	688.0	55557
689	689.0	55966
690	690.0	55055
691	691.0	55434
692	692.0	54646
693	693.0	55196
694	694.0	54625
695	695.0	55524
696	696.0	53911
697	697.0	54923
698	698.0	53657
699	699.0	54233
700	700.0	53696
701	701.0	53785
702	702.0	53411
703	703.0	52375
704	704.0	52742
705	705.0	52944
706	706.0	52499
707	707.0	52972
708	708.0	52337
709	709.0	52449
710	710.0	51951
711	711.0	52081
712	712.0	51369
713	713.0	51658
714	714.0	50992
715	715.0	51579
716	716.0	50675
717	717.0	50833
718	718.0	50147
719	719.0	50217
720	720.0	49799
721	721.0	49934
722	722.0	49908
723	723.0	49522
724	724.0	49509
725	725.0	49430
726	726.0	49161
727	727.0	49442
728	728.0	48453
729	729.0	48570
730	730.0	47741
731	731.0	48396
732	732.0	47722
733	733.0	48123
734	734.0	47501
735	735.0	46752
736	736.0	47108
737	737.0	47432
738	738.0	46624
739	739.0	47036
740	740.0	46260
741	741.0	46726
742	742.0	45720
743	743.0	46425
744	744.0	45985
745	745.0	45938
746	746.0	45962
747	747.0	45666
748	748.0	45501
749	749.0	45413
750	750.0	44950
751	751.0	45461
752	752.0	44736
753	753.0	44841
754	754.0	44819
755	755.0	44664
756	756.0	44529
757	757.0	44478
758	758.0	44323
759	759.0	44484
760	760.0	43498
761	761.0	43875
762	762.0	43566
763	763.0	43643
764	764.0	43134
765	765.0	43682
766	766.0	43244
767	767.0	42705
768	768.0	42332
769	769.0	43325
770	770.0	42859
771	771.0	42950
772	772.0	42912
773	773.0	42809
774	774.0	42302
775	775.0	42898
776	776.0	42327
777	777.0	42726
778	778.0	42394
779	779.0	42173
780	780.0	42386
781	781.0	42009
782	782.0	41623
783	783.0	42065
784	784.0	41444
785	785.0	41844
786	786.0	41735
787	787.0	41626
788	788.0	41321
789	789.0	41667
790	790.0	41502
791	791.0	41439
792	792.0	40804
793	793.0	41559
794	794.0	41263
795	795.0	40603
796	796.0	40970
797	797.0	40995
798	798.0	40649
799	799.0	40178
800	800.0	40585
801	801.0	40534
802	802.0	40785
803	803.0	40222
804	804.0	40486
805	805.0	40749
806	806.0	40846
807	807.0	40281
808	808.0	40194
809	809.0	40490
810	810.0	39983
811	811.0	40069
812	812.0	40031
813	813.0	39900
814	814.0	40042
815	815.0	39803
816	816.0	39487
817	817.0	39856
818	818.0	39680
819	819.0	39737
820	820.0	39481
821	821.0	39604
822	822.0	39450
823	823.0	39419
824	824.0	38957
825	825.0	39081
826	826.0	39165
827	827.0	39048
828	828.0	39226
829	829.0	39123
830	830.0	39305
831	831.0	37906
832	832.0	39144
833	833.0	39072
834	834.0	38650
835	835.0	38330
836	836.0	38801
837	837.0	38925
838	838.0	38584
839	839.0	38729
840	840.0	38552
841	841.0	38574
842	842.0	37998
843	843.0	38314
844	844.0	38235
845	845.0	38464
846	846.0	38044
847	847.0	37910
848	848.0	37612
849	849.0	38450
850	850.0	37722
851	851.0	37584
852	852.0	37502
853	853.0	37982
854	854.0	37414
855	855.0	37787
856	856.0	37343
857	857.0	37410
858	858.0	37589
859	859.0	37645
860	860.0	37298
861	861.0	37897
862	862.0	36892
863	863.0	36705
864	864.0	37174
865	865.0	37400
866	866.0	37081
867	867.0	36992
868	868.0	37205
869	869.0	37207
870	870.0	37312
871	871.0	36837
872	872.0	36478
873	873.0	36566
874	874.0	36787
875	875.0	36537
876	876.0	36561
877	877.0	36429
878	878.0	36173
879	879.0	36162
880	880.0	36314
881	881.0	36273
882	882.0	36349
883	883.0	36252
884	884.0	36357
885	885.0	36126
886	886.0	35989
887	887.0	35930
888	888.0	35590
889	889.0	35913
890	890.0	35485
891	891.0	36065
892	892.0	35554
893	893.0	36072
894	894.0	35601
895	895.0	35229
896	896.0	34701
897	897.0	35242
898	898.0	35264
899	899.0	35292
900	900.0	34938
901	901.0	35148
902	902.0	35019
903	903.0	35118
904	904.0	34770
905	905.0	34952
906	906.0	34363
907	907.0	34710
908	908.0	34638
909	909.0	34946
910	910.0	34622
911	911.0	34616
912	912.0	34128
913	913.0	34553
914	914.0	34004
915	915.0	34029
916	916.0	34142
917	917.0	34424
918	918.0	33721
919	919.0	34204
920	920.0	33746
921	921.0	34062
922	922.0	33922
923	923.0	33781
924	924.0	33999
925	925.0	33846
926	926.0	33313
927	927.0	33019
928	928.0	33099
929	929.0	33503
930	930.0	33092
931	931.0	33231
932	932.0	32812
933	933.0	33238
934	934.0	32777
935	935.0	33239
936	936.0	32864
937	937.0	33071
938	938.0	32510
939	939.0	32811
940	940.0	32782
941	941.0	32851
942	942.0	32659
943	943.0	32828
944	944.0	32175
945	945.0	32762
946	946.0	32619
947	947.0	32649
948	948.0	32171
949	949.0	32322
950	950.0	32186
951	951.0	32210
952	952.0	32137
953	953.0	32274
954	954.0	32147
955	955.0	32108
956	956.0	31912
957	957.0	32352
958	958.0	31984
959	959.0	31630
960	960.0	31333
961	961.0	32109
962	962.0	31605
963	963.0	31969
964	964.0	31864
965	965.0	31542
966	966.0	31925
967	967.0	31763
968	968.0	31522
969	969.0	31655
970	970.0	31587
971	971.0	31672
972	972.0	31691
973	973.0	31458
974	974.0	31505
975	975.0	31488
976	976.0	31176
977	977.0	31929
978	978.0	31595
979	979.0	31563
980	980.0	31558
981	981.0	31699
982	982.0	31302
983	983.0	31382
984	984.0	31148
985	985.0	31177
986	986.0	31281
987	987.0	31382
988	988.0	30958
989	989.0	31300
990	990.0	30991
991	991.0	30626
992	992.0	31068
993	993.0	31447
994	994.0	30686
995	995.0	30888
996	996.0	31108
997	997.0	31048
998	998.0	31119
999	999.0	31253
1000	1000.0	30921
1001	1001.0	31005
1002	1002.0	30679
1003	1003.0	30787
1004	1004.0	30358
1005	1005.0	30840
1006	1006.0	30664
1007	1007.0	30656
1008	1008.0	30263
1009	1009.0	30665
1010	1010.0	30335
1011	1011.0	30775
1012	1012.0	30275
1013	1013.0	30491
1014	1014.0	30189
1015	1015.0	30862
1016	1016.0	30092
1017	1017.0	30289
1018	1018.0	30357
1019	1019.0	30040
1020	1020.0	29791
1021	1021.0	30014
1022	1022.0	29980
1023	1023.0	27857
1024	1024.0	29173
1025	1025.0	29966
1026	1026.0	29832
1027	1027.0	29718
1028	1028.0	29711
1029	1029.0	29783
1030	1030.0	29421
1031	1031.0	29565
1032	1032.0	29449
1033	1033.0	29620
1034	1034.0	29437
1035	1035.0	29770
1036	1036.0	29417
1037	1037.0	29443
1038	1038.0	29183
1039	1039.0	29243
1040	1040.0	29077
1041	1041.0	29121
1042	1042.0	28781
1043	1043.0	29041
1044	1044.0	28806
1045	1045.0	29224
1046	1046.0	28668
1047	1047.0	28746
1048	1048.0	28506
1049	1049.0	29144
1050	1050.0	28263
1051	1051.0	28747
1052	1052.0	28150
1053	1053.0	28548
1054	1054.0	28087
1055	1055.0	27506
1056	1056.0	28216
1057	1057.0	28290
1058	1058.0	28141
1059	1059.0	28109
1060	1060.0	28161
1061	1061.0	28120
1062	1062.0	28013
1063	1063.0	28152
1064	1064.0	27675
1065	1065.0	27731
1066	1066.0	27594
1067	1067.0	27325
1068	1068.0	27566
1069	1069.0	27665
1070	1070.0	27303
1071	1071.0	26999
1072	1072.0	27077
1073	1073.0	27404
1074	1074.0	27158
1075	1075.0	27114
1076	1076.0	26679
1077	1077.0	27081
1078	1078.0	26661
1079	1079.0	27047
1080	1080.0	26698
1081	1081.0	26962
1082	1082.0	26662
1083	1083.0	26673
1084	1084.0	26535
1085	1085.0	26638
1086	1086.0	26327
1087	1087.0	25712
1088	1088.0	26341
1089	1089.0	26305
1090	1090.0	26262
1091	1091.0	26155
1092	1092.0	26239
1093	1093.0	26235
1094	1094.0	26063
1095	1095.0	26211
1096	1096.0	25814
1097	1097.0	25731
1098	1098.0	25856
1099	1099.0	25953
1100	1100.0	25709
